Domain	Phylum	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Verrucomicrobiota	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.255272505103306	0.000187560077837432	0.0187560077837432	8
Bacteria	Verrucomicrobiota	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.278753600952829	0.000208656944798646	0.0208656944798646	9
Bacteria	Verrucomicrobiota	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.05307844348342	0.00167515084489404	0.167515084489404	103
Bacteria	Verrucomicrobiota	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.602059991327962	0.000497561946462335	0.0497561946462335	30
Bacteria	Verrucomicrobiota	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.322219294733919	0.000228476477308132	0.0228476477308132	11
Bacteria	Verrucomicrobiota	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.939519252618619	0.00162101850487358	0.162101850487358	77
Bacteria	Verrucomicrobiota	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.66838591669	0.014007064966979	1.4007064966979	456
Bacteria	Verrucomicrobiota	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.46239799789896	0.0070666027307372	0.70666027307372	280
Bacteria	Verrucomicrobiota	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.10720996964787	0.00377890219688721	0.377890219688721	118
Bacteria	Verrucomicrobiota	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.41329976408125	0.00667882624322729	0.667882624322729	249
Bacteria	Verrucomicrobiota	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.67394199863409	0.0114356435643564	1.14356435643564	462
Bacteria	Verrucomicrobiota	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.34242268082221	0.00591232861285509	0.591232861285509	210
Bacteria	Verrucomicrobiota	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.991226075692495	0.00238702327347692	0.238702327347692	88
Bacteria	Verrucomicrobiota	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.22530928172586	0.005359565807327	0.5359565807327	158
Bacteria	Verrucomicrobiota	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.37106786227174	0.00515664749157748	0.515664749157748	225
Bacteria	Verrucomicrobiota	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.113943352306837	0.000102204203999591	0.0102204203999591	3
Bacteria	Verrucomicrobiota	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.447158031342219	0.000458926112895824	0.0458926112895824	18
Bacteria	Verrucomicrobiota	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.176091259055681	0.000160932118832277	0.0160932118832277	5
Bacteria	Verrucomicrobiota	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.986771734266245	0.00169382629519304	0.169382629519304	87
Bacteria	Verrucomicrobiota	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0	0	0	0
Bacteria	Verrucomicrobiota	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.939519252618619	0.0013249363342281	0.13249363342281	77
Bacteria	Verrucomicrobiota	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.643452676486187	0.000607262140777653	0.0607262140777653	34
Other	Other	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Other_/_Other	0	0	0	0
Other	Other	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Other_/_Other	0	0	0	0
Other	Other	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Other_/_Other	0	0	0	0
Other	Other	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Other_/_Other	0	0	0	0
Other	Other	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Other_/_Other	0.255272505103306	0.000196758405273125	0.0196758405273125	8
Other	Other	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Other_/_Other	0.397940008672038	0.000403898971403953	0.0403898971403953	15
Other	Other	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Other_/_Other	0	0	0	0
Other	Other	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Other_/_Other	0.397940008672038	0.000395538327663951	0.0395538327663951	15
Other	Other	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Other_/_Other	0.690196080028514	0.000849136711010473	0.0849136711010473	39
Other	Other	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Other_/_Other	0.732393759822969	0.000893147125690159	0.0893147125690159	44
Other	Other	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Other_/_Other	0	0	0	0
Other	Other	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Other_/_Other	1.08635983067475	0.00443353653709128	0.443353653709128	112
Other	Other	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Other_/_Other	0.447158031342219	0.000348122074807566	0.0348122074807566	18
Other	Other	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Other_/_Other	0.462397997898956	0.000347253952298273	0.0347253952298273	19
Other	Other	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Other_/_Other	1.26481782300954	0.00363971049659039	0.363971049659039	174
Other	Other	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Other_/_Other	0.113943352306837	5.23560209424084e-05	0.00523560209424084	3
Other	Other	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other	0	0	0	0
Other	Other	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other	0.556302500767287	0.000477248113952165	0.0477248113952165	26
Other	Other	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other	0.477121254719662	0.000432497891572779	0.0432497891572779	20
Other	Other	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other	0.176091259055681	9.87908006006481e-05	0.00987908006006481	5
Other	Other	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other	0	0	0	0
Other	Other	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other	0.740362689494244	0.000780978826796251	0.0780978826796251	45
Other	Other	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other	0.278753600952829	0.000156459155468247	0.0156459155468247	9
Other	Other	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other	0.204119982655925	0.00017061934823409	0.017061934823409	6
Other	Other	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other	0.204119982655925	0.000133579713694147	0.0133579713694147	6
Other	Other	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other	0.477121254719662	0.000395906328562662	0.0395906328562662	20
Other	Other	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Other_/_Other	0.698970004336019	0.000653359903302734	0.0653359903302734	40
Other	Other	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Other_/_Other	0.934498451243568	0.00134396717890679	0.134396717890679	76
Other	Other	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Other_/_Other	0	0	0	0
Other	Other	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Other_/_Other	0.462397997898956	0.000440497994574919	0.0440497994574919	19
Other	Other	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Other_/_Other	0.819543935541869	0.000910761624408412	0.0910761624408412	56
Other	Other	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Other_/_Other	1.68394713075151	0.00784489335588947	0.784489335588947	473
Other	Other	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Other_/_Other	0.863322860120456	0.00130854709731021	0.130854709731021	63
Other	Other	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Other_/_Other	0.698970004336019	0.000842087534999263	0.0842087534999263	40
Other	Other	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Other_/_Other	0.7481880270062	0.00141299339579174	0.141299339579174	46
Other	Other	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Other_/_Other	0.724275869600789	0.00108522827650607	0.108522827650607	43
Other	Other	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Other_/_Other	0.230448921378274	0.000224172164222123	0.0224172164222123	7
Other	Other	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Other_/_Other	0.924279286061882	0.00198487205622016	0.198487205622016	74
Other	Other	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Other_/_Other	0.602059991327962	0.000742574257425743	0.0742574257425743	30
Other	Other	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Other_/_Other	0.278753600952829	0.000253385511979504	0.0253385511979504	9
Other	Other	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Other_/_Other	0	0	0	0
Other	Other	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Other_/_Other	0.397940008672038	0.000508819538670285	0.0508819538670285	15
Other	Other	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Other_/_Other	0.612783856719736	0.000710471432172897	0.0710471432172897	31
Other	Other	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Other_/_Other	0.278753600952829	0.000306612611998774	0.0306612611998774	9
Other	Other	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Other_/_Other	0.505149978319906	0.00056090969353934	0.056090969353934	22
Other	Other	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Other_/_Other	0.977723605288848	0.0027358460201487	0.27358460201487	85
Other	Other	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Other_/_Other	0.462397997898956	0.000369916087455951	0.0369916087455951	19
Other	Other	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Other_/_Other	0.380211241711606	0.000226131059100968	0.0226131059100968	14
Other	Other	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Other_/_Other	0.732393759822969	0.000757106476701769	0.0757106476701769	44
Other	Other	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Other_/_Other	0.176091259055681	8.93032559967136e-05	0.00893032559967136	5
