Domain	Phylum	Class	Order	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales	1.01888534416037	0.00691694244018879	0.691694244018879	255
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales	1.00796892967128	0.00841248303934871	0.841248303934871	248
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales	0.935992156867032	0.00472119725895538	0.472119725895538	206
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales	0.148419832457823	0.000374748747998501	0.0374748747998501	11
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales	0.821489266820906	0.00387537606445362	0.387537606445362	152
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales	0.775462111872862	0.00431298078470501	0.431298078470501	134
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales	0.0871501757189002	0.000116815606565037	0.0116815606565037	6
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales	0.682579588147849	0.00177231743409732	0.177231743409732	103
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales	0.585669575139793	0.00137527014234939	0.137527014234939	77
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.0310342337399687	4.53114026144679e-05	0.00453114026144679	2
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.367976785294594	0.000891111166117973	0.0891111166117973	36
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.148419832457823	0.000268469479901398	0.0268469479901398	11
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.301029995663981	0.000664059617796798	0.0664059617796798	27
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.339488247483157	0.000861651138995099	0.0861651138995099	32
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.170696227168975	0.000348983919894768	0.0348983919894768	13
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.284639579475812	0.000659230546106584	0.0659230546106584	25
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.685907531496777	0.00226436456269459	0.226436456269459	104
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.324511091513504	0.00114394661582459	0.114394661582459	30
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.589825534910951	0.00142556885680344	0.142556885680344	78
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.0737862141609186	8.7260034904014e-05	0.0087260034904014	5
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.112704280191288	0.000130671980660547	0.0130671980660547	8
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.477121254719662	0.000954924048170613	0.0954924048170613	54
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.431959095961469	0.00107847044756524	0.107847044756524	46
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.487714328217087	0.00129830987874713	0.129830987874713	56
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.899050009190204	0.00304129328150666	0.304129328150666	187
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.0599979296752854	6.63415928616446e-05	0.00663415928616446	4
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.292912105441802	0.000547356897749521	0.0547356897749521	26
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.0457574905606751	7.571360068647e-05	0.007571360068647	3
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.159700842867512	0.000384295138666496	0.0384295138666496	12
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.24073409377673	0.00053645190708653	0.053645190708653	20
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.0599979296752854	0.000135685210312076	0.0135685210312076	4
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.202104691420599	0.000366694932734398	0.0366694932734398	16
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	1.5935321959485	0.0351582461758594	3.51582461758594	1032
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	1.24349737657882	0.0113711692417521	1.13711692417521	446
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	1.12614343774667	0.0107502655379961	1.07502655379961	334
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.191885526238913	0.000292039016412593	0.0292039016412593	15
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.367976785294594	0.000581479866259631	0.0581479866259631	36
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	0.963087916667229	0.00380273934888843	0.380273934888843	221
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales	1.24073409377673	0.00791226848130883	0.791226848130883	443
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	2.03178237256736	0.0652031083622193	6.52031083622193	2878
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.69768129572897	0.0653779429987608	6.53779429987608	1319
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.85621404491972	0.0473279041560435	4.73279041560435	1912
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	2.09381066367628	0.0811265955629317	8.11265955629317	3324
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.58525178339819	0.0248899382670503	2.48899382670503	1012
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.53383793686692	0.0241262318918628	2.41262318918628	896
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.90509596968954	0.0575286569488067	5.75286569488067	2143
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.86420333580349	0.0513672441526251	5.13672441526251	1948
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	2.00479888288177	0.0588517058938797	5.88517058938797	2703
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.93318723119498	0.0464436505358883	4.64436505358883	2288
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.66624056471542	0.0467111534795043	4.67111534795043	1225
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.38949422528071	0.0251365687594015	2.51365687594015	635
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	2.07147287446202	0.0610374037829265	6.10374037829265	3156
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.64854070350773	0.0214749154710774	2.14749154710774	1175
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.97364090089138	0.0525875413128059	5.25875413128059	2514
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.79549380612974	0.0289528795811518	2.89528795811518	1659
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.45229767099463	0.0141718674987998	1.41718674987998	738
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.18772956646776	0.00714036601259201	0.714036601259201	389
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.27620641193895	0.0104448240814826	1.04448240814826	483
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	2.18689358068141	0.0815024104955347	8.15024104955347	4125
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.77627060322997	0.0377214888809609	3.77214888809609	1586
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.54083907422008	0.0158104824713641	1.58104824713641	911
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales	1.30183350094758	0.00893555621229769	0.893555621229769	514
