Domain	Phylum	Class	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Verrucomicrobiota	Chlamydiae	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0.535113201697349	0.000652904464714354	0.0652904464714354	34
Bacteria	Verrucomicrobiota	Chlamydiae	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	1.52411781739589	0.00833348629747242	0.833348629747242	454
Bacteria	Verrucomicrobiota	Chlamydiae	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	1.15706802174225	0.00404385528620548	0.404385528620548	187
Bacteria	Verrucomicrobiota	Chlamydiae	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0.933053210369387	0.00209436497273374	0.209436497273374	106
Bacteria	Verrucomicrobiota	Chlamydiae	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0.455931955649724	0.000618385063622309	0.0618385063622309	26
Bacteria	Verrucomicrobiota	Chlamydiae	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	1.35493122653951	0.00525859076709476	0.525859076709476	303
Bacteria	Verrucomicrobiota	Chlamydiae	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0.602059991327962	0.000730142725518488	0.0730142725518488	42
Bacteria	Verrucomicrobiota	Chlamydiae	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	1.47918441528344	0.0116021156799181	1.16021156799181	408
Bacteria	Verrucomicrobiota	Chlamydiae	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0.903089986991944	0.00218180199033773	0.218180199033773	98
Bacteria	Verrucomicrobiota	Chlamydiae	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	1.68701907623455	0.0132034760575648	1.32034760575648	667
Bacteria	Verrucomicrobiota	Chlamydiae	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0.497324640807949	0.000530513360094785	0.0530513360094785	30
Bacteria	Verrucomicrobiota	Chlamydiae	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	1.06069784035361	0.00451543541698664	0.451543541698664	147
Bacteria	Verrucomicrobiota	Chlamydiae	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	1.30412107264112	0.00676374832799132	0.676374832799132	268
Bacteria	Verrucomicrobiota	Chlamydiae	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0.798354636471931	0.00236982002177672	0.236982002177672	74
Bacteria	Verrucomicrobiota	Chlamydiae	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	1.15272504073147	0.0049621801405504	0.49621801405504	185
Bacteria	Verrucomicrobiota	Chlamydiae	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	1.38535088136402	0.00806930693069307	0.806930693069307	326
Bacteria	Verrucomicrobiota	Chlamydiae	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	1.09938463213591	0.00456093921563107	0.456093921563107	162
Bacteria	Verrucomicrobiota	Chlamydiae	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0.86247213608368	0.00238702327347692	0.238702327347692	88
Bacteria	Verrucomicrobiota	Chlamydiae	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	1.02705823273404	0.00457937584803256	0.457937584803256	135
Bacteria	Verrucomicrobiota	Chlamydiae	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0	0	0	0
Bacteria	Verrucomicrobiota	Chlamydiae	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0.345233658156035	0.000292518411452956	0.0292518411452956	17
Bacteria	Verrucomicrobiota	Chlamydiae	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Chlamydiae	0.433655560938572	0.000428655628784225	0.0428655628784225	24
Bacteria	Verrucomicrobiota	Verrucomicrobiae	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	2.08559634765028	0.0383107909105326	3.83107909105326	1691
Bacteria	Verrucomicrobiota	Verrucomicrobiae	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.38021124171161	0.0159603469640644	1.59603469640644	322
Bacteria	Verrucomicrobiota	Verrucomicrobiae	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.61579980274229	0.0139607416025149	1.39607416025149	564
Bacteria	Verrucomicrobiota	Verrucomicrobiae	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.6838186602634	0.0161569814267933	1.61569814267933	662
Bacteria	Verrucomicrobiota	Verrucomicrobiae	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.94518712401898	0.0300056568041516	3.00056568041516	1220
Bacteria	Verrucomicrobiota	Verrucomicrobiae	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	2.29399356750957	0.073805805374549	7.3805805374549	2741
Bacteria	Verrucomicrobiota	Verrucomicrobiae	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.2249398265935	0.00593272663821105	0.593272663821105	221
Bacteria	Verrucomicrobiota	Verrucomicrobiae	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.81481816005559	0.023732299659837	2.3732299659837	900
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.132625565274591	0.000108863680898779	0.0108863680898779	5
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.234083206033368	0.0002029879831114	0.02029879831114	10
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.132625565274591	0.000190657769304099	0.0190657769304099	5
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.154901959985743	0.000237510885915604	0.0237510885915604	6
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0	0	0	0
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0	0	0	0
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.26884531229258	0.000251014517006234	0.0251014517006234	12
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.58626572414473	0.000698080279232112	0.0698080279232112	40
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.45484486000851	0.00739318290926548	0.739318290926548	385
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.04420366249205	0.00258815323335597	0.258815323335597	141
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.385350881364017	0.000432497891572779	0.0432497891572779	20
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.132625565274591	9.87908006006481e-05	0.00987908006006481	5
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.04139268515822	0.00332976572719705	0.332976572719705	140
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.00309107697714	0.00220409580006942	0.220409580006942	127
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.2322698652699	0.00391147888670619	0.391147888670619	225
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.740362689494244	0.00179150315645794	0.179150315645794	63
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.154901959985743	0.000133579713694147	0.0133579713694147	6
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.316269962220718	0.000296929746421997	0.0296929746421997	15
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.88040522884506	0.0171343634641142	1.71343634641142	1049
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.957675685277719	0.00199826698969036	0.199826698969036	113
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.196294645143968	0.000187560077837432	0.0187560077837432	8
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.215599800339355	0.000208656944798646	0.0208656944798646	9
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.922057826067924	0.00167515084489404	0.167515084489404	103
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.497324640807949	0.000497561946462335	0.0497561946462335	30
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.2518119729938	0.000228476477308132	0.0228476477308132	11
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.812913356642856	0.00162101850487358	0.162101850487358	77
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.36307448665286	0.00949162954999232	0.949162954999232	309
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.26884531229258	0.00030285440274588	0.030285440274588	12
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.617299957884699	0.00140908217511048	0.140908217511048	44
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.745966567012242	0.0017166461026769	0.17166461026769	64
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.02996322337744	0.00336633663366337	0.336633663366337	136
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.646263653820016	0.00135138939722402	0.135138939722402	48
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0	0	0	0
Bacteria	Verrucomicrobiota	Verrucomicrobiae	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.422073688388757	0.000780189959294437	0.0780189959294437	23
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	1.2322698652699	0.00515664749157748	0.515664749157748	225
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.0843208857000359	0.000102204203999591	0.0102204203999591	3
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.359021942641668	0.000458926112895824	0.0458926112895824	18
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.132625565274591	0.000160932118832277	0.0160932118832277	5
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.858193338104405	0.00169382629519304	0.169382629519304	87
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0	0	0	0
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.723103684052738	0.00103241792277514	0.103241792277514	60
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota_/_Verrucomicrobiae	0.234083206033368	0.000178606511993427	0.0178606511993427	10
Other	Other	Other	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0	0	0	0
Other	Other	Other	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0	0	0	0
Other	Other	Other	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0	0	0	0
Other	Other	Other	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0	0	0	0
Other	Other	Other	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.196294645143968	0.000196758405273125	0.0196758405273125	8
Other	Other	Other	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.316269962220718	0.000403898971403953	0.0403898971403953	15
