Domain	Phylum	Class	Order	Family	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Firmicutes	Clostridia	Oscillospirales	.Eubacterium._coprostanoligenes_group	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Oscillospirales_/_.Eubacterium._coprostanoligenes_group	0.772547372865645	0.00373809941008119	0.373809941008119	192
Bacteria	Firmicutes	Clostridia	Oscillospirales	.Eubacterium._coprostanoligenes_group	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Oscillospirales_/_.Eubacterium._coprostanoligenes_group	1.26263360474968	0.0109027474923681	1.09027474923681	675
Bacteria	Firmicutes	Clostridia	Oscillospirales	.Eubacterium._coprostanoligenes_group	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Oscillospirales_/_.Eubacterium._coprostanoligenes_group	0.558154505628881	0.00175511046871774	0.175511046871774	102
Bacteria	Firmicutes	Clostridia	Oscillospirales	.Eubacterium._coprostanoligenes_group	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Oscillospirales_/_.Eubacterium._coprostanoligenes_group	0.669006780958576	0.00255407312150601	0.255407312150601	143
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0	0	0	0
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.149298082467745	0.000793060718711276	0.0793060718711276	16
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.363177902412826	0.0012624074853338	0.12624074853338	51
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.201327082471755	0.00056134527615747	0.056134527615747	23
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.522878745280338	0.0022381268599818	0.22381268599818	91
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.570303395208476	0.00285421939792127	0.285421939792127	106
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.149298082467745	0.000429518670639714	0.0429518670639714	16
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.61576126900535	0.00321704506500013	0.321704506500013	122
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.939135091176583	0.00653182085392671	0.653182085392671	300
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	1.09108046934733	0.00897206885352387	0.897206885352387	442
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.669006780958576	0.00545281220209724	0.545281220209724	143
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	1.01531675808411	0.0144485788931993	1.44485788931993	365
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.69223662167705	0.00295903763586431	0.295903763586431	153
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	1.03527576034854	0.00701818514118615	0.701818514118615	384
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.920818753952375	0.00598251265531523	0.598251265531523	286
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.716431430886714	0.00286212914485166	0.286212914485166	164
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.737314996412239	0.00334133461353817	0.334133461353817	174
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	1.11905275808532	0.00870060023128178	0.870060023128178	474
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	1.09017663034909	0.00953657850917977	0.953657850917977	441
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.602059991327962	0.00231170473405516	0.231170473405516	117
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.338354318687794	0.00109406588179332	0.109406588179332	46
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.914085371293407	0.00487677889621659	0.487677889621659	281
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	1.00990828866025	0.0062583662187299	0.62583662187299	360
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.81717535828535	0.00617073309446625	0.617073309446625	217
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	1.04742464992814	0.0088162611038137	0.88162611038137	396
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.939135091176583	0.00593859492843993	0.593859492843993	300
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	1.31634675374809	0.0125608441409951	1.25608441409951	769
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	1.06311193485146	0.00728571681196838	0.728571681196838	412
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.646981496102296	0.00314163130377699	0.314163130377699	134
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.636822097587174	0.00301393364709155	0.301393364709155	130
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	1.10090049574086	0.00736741099744661	0.736741099744661	453
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	1.03834499207622	0.00641854910936412	0.641854910936412	387
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.865301426102544	0.00513033544500987	0.513033544500987	247
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	1.01316144605797	0.00764194438011831	0.764194438011831	363
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.832181266910309	0.00694209798802027	0.694209798802027	226
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.813769109593439	0.00542614138253035	0.542614138253035	215
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.739349166322692	0.00560430410555306	0.560430410555306	175
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.927449332851388	0.00780537524810901	0.780537524810901	291
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.893235232320287	0.00658415841584158	0.658415841584158	266
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.58791234026667	0.00315324192685605	0.315324192685605	112
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.604835045382734	0.00320078120761677	0.320078120761677	118
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.673753215983037	0.00491858887381275	0.491858887381275	145
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.618450407516132	0.00281896729539569	0.281896729539569	123
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.491720763289951	0.00279358157598883	0.279358157598883	82
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.673753215983037	0.00369690479832747	0.369690479832747	145
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.698970004336019	0.00502108210756703	0.502108210756703	156
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.68768899392633	0.00293985943188677	0.293985943188677	151
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.631651864121084	0.00206748396892313	0.206748396892313	128
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.798101477338033	0.00354463486819465	0.354463486819465	206
Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptococcales_/_Peptococcaceae	0.469633233327112	0.00135740949115005	0.135740949115005	76
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.555063428651739	0.00228822583203063	0.228822583203063	101
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.254033432987758	0.0015365551425031	0.15365551425031	31
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.306562484263942	0.000990123517908859	0.0990123517908859	40
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.454258371760158	0.00175725477753643	0.175725477753643	72
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.502357078135736	0.00209055805602696	0.209055805602696	85
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.44235914846045	0.00185793526845818	0.185793526845818	69
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.44235914846045	0.00185229926713377	0.185229926713377	69
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.241444305679737	0.000764707433483638	0.0764707433483638	29
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.201327082471755	0.000500772932134381	0.0500772932134381	23
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.363177902412826	0.00103523871386814	0.103523871386814	51
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.22847932851537	0.00102955195424214	0.102955195424214	27
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.272258253093957	0.00134589502018843	0.134589502018843	34
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.172363386536438	0.000367462190074653	0.0367462190074653	19
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.372723220319056	0.00096865576167413	0.096865576167413	53
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.395707127239746	0.0012132368321968	0.12132368321968	58
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.391206626013069	0.000994764397905759	0.0994764397905759	57
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.539269161468507	0.00184349495919347	0.184349495919347	96
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.516145362621369	0.00163365700545164	0.163365700545164	89
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.512739113929458	0.00190299072292023	0.190299072292023	88
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.254033432987758	0.000612502963724018	0.0612502963724018	31
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Anaerovoracaceae	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales_/_Anaerovoracaceae	0.194265227984268	0.000523248899988108	0.0523248899988108	22
